Date,Hour,Minute,Permit Type,Spaces Left
2023-09-29,0,7,Gold Permit,118
2023-09-29,0,7,Gold Permit,145
2023-09-29,0,7,Gold Permit,11
2023-09-29,0,7,Orange Permit,140
2023-09-29,0,7,Orange Permit,109
2023-09-29,0,7,Purple Permit,39
2023-09-29,0,7,Pay-By-Space,91
2023-09-29,0,24,Gold Permit,118
2023-09-29,0,24,Gold Permit,146
2023-09-29,0,24,Gold Permit,11
2023-09-29,0,24,Orange Permit,140
2023-09-29,0,24,Orange Permit,109
2023-09-29,0,24,Purple Permit,39
2023-09-29,0,24,Pay-By-Space,91
2023-09-29,0,32,Gold Permit,118
2023-09-29,0,32,Gold Permit,146
2023-09-29,0,32,Gold Permit,11
2023-09-29,0,32,Orange Permit,140
2023-09-29,0,32,Orange Permit,109
2023-09-29,0,32,Purple Permit,39
2023-09-29,0,32,Pay-By-Space,91
2023-09-29,0,47,Gold Permit,120
2023-09-29,0,47,Gold Permit,146
2023-09-29,0,47,Gold Permit,11
2023-09-29,0,47,Orange Permit,139
2023-09-29,0,47,Orange Permit,109
2023-09-29,0,47,Purple Permit,39
2023-09-29,0,47,Pay-By-Space,91
2023-09-29,1,10,Gold Permit,119
2023-09-29,1,10,Gold Permit,146
2023-09-29,1,10,Gold Permit,11
2023-09-29,1,10,Orange Permit,141
2023-09-29,1,10,Orange Permit,109
2023-09-29,1,10,Purple Permit,39
2023-09-29,1,10,Pay-By-Space,90
2023-09-29,1,27,Gold Permit,121
2023-09-29,1,27,Gold Permit,146
2023-09-29,1,27,Gold Permit,11
2023-09-29,1,27,Orange Permit,141
2023-09-29,1,27,Orange Permit,109
2023-09-29,1,27,Purple Permit,39
2023-09-29,1,27,Pay-By-Space,91
2023-09-29,1,35,Gold Permit,121
2023-09-29,1,35,Gold Permit,147
2023-09-29,1,35,Gold Permit,11
2023-09-29,1,35,Orange Permit,141
2023-09-29,1,35,Orange Permit,109
2023-09-29,1,35,Purple Permit,39
2023-09-29,1,35,Pay-By-Space,91
2023-09-29,1,47,Gold Permit,121
2023-09-29,1,47,Gold Permit,147
2023-09-29,1,47,Gold Permit,11
2023-09-29,1,47,Orange Permit,141
2023-09-29,1,47,Orange Permit,109
2023-09-29,1,47,Purple Permit,39
2023-09-29,1,47,Pay-By-Space,91
2023-09-29,2,7,Gold Permit,139
2023-09-29,2,7,Gold Permit,147
2023-09-29,2,7,Gold Permit,11
2023-09-29,2,7,Orange Permit,141
2023-09-29,2,7,Orange Permit,109
2023-09-29,2,7,Purple Permit,39
2023-09-29,2,7,Pay-By-Space,91
2023-09-29,2,19,Gold Permit,139
2023-09-29,2,19,Gold Permit,147
2023-09-29,2,19,Gold Permit,11
2023-09-29,2,19,Orange Permit,141
2023-09-29,2,19,Orange Permit,109
2023-09-29,2,19,Purple Permit,39
2023-09-29,2,19,Pay-By-Space,91
2023-09-29,2,32,Gold Permit,139
2023-09-29,2,32,Gold Permit,147
2023-09-29,2,32,Gold Permit,11
2023-09-29,2,32,Orange Permit,141
2023-09-29,2,32,Orange Permit,109
2023-09-29,2,32,Purple Permit,39
2023-09-29,2,32,Pay-By-Space,91
2023-09-29,2,47,Gold Permit,139
2023-09-29,2,47,Gold Permit,147
2023-09-29,2,47,Gold Permit,11
2023-09-29,2,47,Orange Permit,141
2023-09-29,2,47,Orange Permit,109
2023-09-29,2,47,Purple Permit,39
2023-09-29,2,47,Pay-By-Space,91
2023-09-29,3,9,Gold Permit,139
2023-09-29,3,9,Gold Permit,147
2023-09-29,3,9,Gold Permit,11
2023-09-29,3,9,Orange Permit,141
2023-09-29,3,9,Orange Permit,109
2023-09-29,3,9,Purple Permit,39
2023-09-29,3,9,Pay-By-Space,91
2023-09-29,3,25,Gold Permit,139
2023-09-29,3,25,Gold Permit,147
2023-09-29,3,25,Gold Permit,11
2023-09-29,3,25,Orange Permit,141
2023-09-29,3,25,Orange Permit,109
2023-09-29,3,25,Purple Permit,39
2023-09-29,3,25,Pay-By-Space,91
2023-09-29,3,33,Gold Permit,139
2023-09-29,3,33,Gold Permit,147
2023-09-29,3,33,Gold Permit,11
2023-09-29,3,33,Orange Permit,141
2023-09-29,3,33,Orange Permit,109
2023-09-29,3,33,Purple Permit,39
2023-09-29,3,33,Pay-By-Space,91
2023-09-29,3,47,Gold Permit,139
2023-09-29,3,47,Gold Permit,147
2023-09-29,3,47,Gold Permit,11
2023-09-29,3,47,Orange Permit,141
2023-09-29,3,47,Orange Permit,109
2023-09-29,3,47,Purple Permit,39
2023-09-29,3,47,Pay-By-Space,91
2023-09-29,4,7,Gold Permit,139
2023-09-29,4,7,Gold Permit,147
2023-09-29,4,7,Gold Permit,11
2023-09-29,4,7,Orange Permit,141
2023-09-29,4,7,Orange Permit,109
2023-09-29,4,7,Purple Permit,39
2023-09-29,4,7,Pay-By-Space,91
2023-09-29,4,21,Gold Permit,139
2023-09-29,4,21,Gold Permit,147
2023-09-29,4,21,Gold Permit,11
2023-09-29,4,21,Orange Permit,141
2023-09-29,4,21,Orange Permit,109
2023-09-29,4,21,Purple Permit,39
2023-09-29,4,21,Pay-By-Space,91
2023-09-29,4,32,Gold Permit,139
2023-09-29,4,32,Gold Permit,147
2023-09-29,4,32,Gold Permit,11
2023-09-29,4,32,Orange Permit,141
2023-09-29,4,32,Orange Permit,109
2023-09-29,4,32,Purple Permit,39
2023-09-29,4,32,Pay-By-Space,91
2023-09-29,4,47,Gold Permit,139
2023-09-29,4,47,Gold Permit,147
2023-09-29,4,47,Gold Permit,11
2023-09-29,4,47,Orange Permit,141
2023-09-29,4,47,Orange Permit,109
2023-09-29,4,47,Purple Permit,39
2023-09-29,4,47,Pay-By-Space,91
2023-09-29,5,7,Gold Permit,139
2023-09-29,5,7,Gold Permit,147
2023-09-29,5,7,Gold Permit,11
2023-09-29,5,7,Orange Permit,141
2023-09-29,5,7,Orange Permit,109
2023-09-29,5,7,Purple Permit,39
2023-09-29,5,7,Pay-By-Space,91
2023-09-29,5,27,Gold Permit,139
2023-09-29,5,27,Gold Permit,147
2023-09-29,5,27,Gold Permit,11
2023-09-29,5,27,Orange Permit,141
2023-09-29,5,27,Orange Permit,109
2023-09-29,5,27,Purple Permit,39
2023-09-29,5,27,Pay-By-Space,91
2023-09-29,5,35,Gold Permit,139
2023-09-29,5,35,Gold Permit,147
2023-09-29,5,35,Gold Permit,11
2023-09-29,5,35,Orange Permit,141
2023-09-29,5,35,Orange Permit,109
2023-09-29,5,35,Purple Permit,39
2023-09-29,5,35,Pay-By-Space,91
2023-09-29,5,47,Gold Permit,139
2023-09-29,5,47,Gold Permit,147
2023-09-29,5,47,Gold Permit,11
2023-09-29,5,47,Orange Permit,141
2023-09-29,5,47,Orange Permit,109
2023-09-29,5,47,Purple Permit,39
2023-09-29,5,47,Pay-By-Space,91
2023-09-29,6,6,Gold Permit,139
2023-09-29,6,6,Gold Permit,147
2023-09-29,6,6,Gold Permit,11
2023-09-29,6,6,Orange Permit,141
2023-09-29,6,6,Orange Permit,109
2023-09-29,6,6,Purple Permit,39
2023-09-29,6,6,Pay-By-Space,91
2023-09-29,6,18,Gold Permit,139
2023-09-29,6,18,Gold Permit,147
2023-09-29,6,18,Gold Permit,11
2023-09-29,6,18,Orange Permit,141
2023-09-29,6,18,Orange Permit,109
2023-09-29,6,18,Purple Permit,39
2023-09-29,6,18,Pay-By-Space,91
2023-09-29,6,32,Gold Permit,139
2023-09-29,6,32,Gold Permit,147
2023-09-29,6,32,Gold Permit,11
2023-09-29,6,32,Orange Permit,141
2023-09-29,6,32,Orange Permit,109
2023-09-29,6,32,Purple Permit,38
2023-09-29,6,32,Pay-By-Space,91
2023-09-29,6,47,Gold Permit,139
2023-09-29,6,47,Gold Permit,147
2023-09-29,6,47,Gold Permit,11
2023-09-29,6,47,Orange Permit,141
2023-09-29,6,47,Orange Permit,109
2023-09-29,6,47,Purple Permit,38
2023-09-29,6,47,Pay-By-Space,89
2023-09-29,7,13,Gold Permit,138
2023-09-29,7,13,Gold Permit,147
2023-09-29,7,13,Gold Permit,11
2023-09-29,7,13,Orange Permit,141
2023-09-29,7,13,Orange Permit,108
2023-09-29,7,13,Purple Permit,38
2023-09-29,7,13,Pay-By-Space,89
2023-09-29,7,41,Gold Permit,138
2023-09-29,7,41,Gold Permit,146
2023-09-29,7,41,Gold Permit,10
2023-09-29,7,41,Orange Permit,140
2023-09-29,7,41,Orange Permit,104
2023-09-29,7,41,Purple Permit,38
2023-09-29,7,41,Pay-By-Space,90
2023-09-29,7,57,Gold Permit,138
2023-09-29,7,57,Gold Permit,141
2023-09-29,7,57,Gold Permit,6
2023-09-29,7,57,Orange Permit,133
2023-09-29,7,57,Orange Permit,100
2023-09-29,7,57,Purple Permit,38
2023-09-29,7,57,Pay-By-Space,88
2023-09-29,8,12,Gold Permit,138
2023-09-29,8,12,Gold Permit,137
2023-09-29,8,12,Gold Permit,4
2023-09-29,8,12,Orange Permit,130
2023-09-29,8,12,Orange Permit,96
2023-09-29,8,12,Purple Permit,38
2023-09-29,8,12,Pay-By-Space,86
2023-09-29,8,25,Gold Permit,138
2023-09-29,8,25,Gold Permit,132
2023-09-29,8,25,Gold Permit,4
2023-09-29,8,25,Orange Permit,123
2023-09-29,8,25,Orange Permit,91
2023-09-29,8,25,Purple Permit,35
2023-09-29,8,25,Pay-By-Space,82
2023-09-29,8,32,Gold Permit,138
2023-09-29,8,32,Gold Permit,132
2023-09-29,8,32,Gold Permit,4
2023-09-29,8,32,Orange Permit,121
2023-09-29,8,32,Orange Permit,88
2023-09-29,8,32,Purple Permit,35
2023-09-29,8,32,Pay-By-Space,80
2023-09-29,8,47,Gold Permit,138
2023-09-29,8,47,Gold Permit,128
2023-09-29,8,47,Gold Permit,3
2023-09-29,8,47,Orange Permit,114
2023-09-29,8,47,Orange Permit,80
2023-09-29,8,47,Purple Permit,34
2023-09-29,8,47,Pay-By-Space,76
2023-09-29,9,6,Gold Permit,137
2023-09-29,9,6,Gold Permit,112
2023-09-29,9,6,Gold Permit,0
2023-09-29,9,6,Orange Permit,101
2023-09-29,9,6,Orange Permit,72
2023-09-29,9,6,Purple Permit,32
2023-09-29,9,6,Pay-By-Space,65
2023-09-29,9,23,Gold Permit,137
2023-09-29,9,23,Gold Permit,108
2023-09-29,9,23,Gold Permit,0
2023-09-29,9,23,Orange Permit,92
2023-09-29,9,23,Orange Permit,63
2023-09-29,9,23,Purple Permit,29
2023-09-29,9,23,Pay-By-Space,49
2023-09-29,9,32,Gold Permit,137
2023-09-29,9,32,Gold Permit,104
2023-09-29,9,32,Gold Permit,0
2023-09-29,9,32,Orange Permit,85
2023-09-29,9,32,Orange Permit,60
2023-09-29,9,32,Purple Permit,28
2023-09-29,9,32,Pay-By-Space,42
2023-09-29,9,47,Gold Permit,137
2023-09-29,9,47,Gold Permit,91
2023-09-29,9,47,Gold Permit,0
2023-09-29,9,47,Orange Permit,78
2023-09-29,9,47,Orange Permit,54
2023-09-29,9,47,Purple Permit,26
2023-09-29,9,47,Pay-By-Space,24
2023-09-29,10,7,Gold Permit,136
2023-09-29,10,7,Gold Permit,73
2023-09-29,10,7,Gold Permit,0
2023-09-29,10,7,Orange Permit,70
2023-09-29,10,7,Orange Permit,41
2023-09-29,10,7,Purple Permit,24
2023-09-29,10,7,Pay-By-Space,12
2023-09-29,10,22,Gold Permit,135
2023-09-29,10,22,Gold Permit,65
2023-09-29,10,22,Gold Permit,0
2023-09-29,10,22,Orange Permit,68
2023-09-29,10,22,Orange Permit,38
2023-09-29,10,22,Purple Permit,22
2023-09-29,10,22,Pay-By-Space,9
2023-09-29,10,32,Gold Permit,135
2023-09-29,10,32,Gold Permit,61
2023-09-29,10,32,Gold Permit,0
2023-09-29,10,32,Orange Permit,68
2023-09-29,10,32,Orange Permit,37
2023-09-29,10,32,Purple Permit,21
2023-09-29,10,32,Pay-By-Space,7
2023-09-29,10,47,Gold Permit,134
2023-09-29,10,47,Gold Permit,48
2023-09-29,10,47,Gold Permit,0
2023-09-29,10,47,Orange Permit,62
2023-09-29,10,47,Orange Permit,37
2023-09-29,10,47,Purple Permit,20
2023-09-29,10,47,Pay-By-Space,6
2023-09-29,11,8,Gold Permit,133
2023-09-29,11,8,Gold Permit,47
2023-09-29,11,8,Gold Permit,0
2023-09-29,11,8,Orange Permit,60
2023-09-29,11,8,Orange Permit,36
2023-09-29,11,8,Purple Permit,18
2023-09-29,11,8,Pay-By-Space,7
2023-09-29,11,28,Gold Permit,132
2023-09-29,11,28,Gold Permit,46
2023-09-29,11,28,Gold Permit,0
2023-09-29,11,28,Orange Permit,58
2023-09-29,11,28,Orange Permit,34
2023-09-29,11,28,Purple Permit,17
2023-09-29,11,28,Pay-By-Space,8
2023-09-29,11,37,Gold Permit,132
2023-09-29,11,37,Gold Permit,42
2023-09-29,11,37,Gold Permit,0
2023-09-29,11,37,Orange Permit,56
2023-09-29,11,37,Orange Permit,34
2023-09-29,11,37,Purple Permit,17
2023-09-29,11,37,Pay-By-Space,9
2023-09-29,11,47,Gold Permit,132
2023-09-29,11,47,Gold Permit,42
2023-09-29,11,47,Gold Permit,0
2023-09-29,11,47,Orange Permit,58
2023-09-29,11,47,Orange Permit,36
2023-09-29,11,47,Purple Permit,17
2023-09-29,11,47,Pay-By-Space,10
2023-09-29,12,6,Gold Permit,132
2023-09-29,12,6,Gold Permit,47
2023-09-29,12,6,Gold Permit,0
2023-09-29,12,6,Orange Permit,59
2023-09-29,12,6,Orange Permit,36
2023-09-29,12,6,Purple Permit,18
2023-09-29,12,6,Pay-By-Space,9
2023-09-29,12,24,Gold Permit,130
2023-09-29,12,24,Gold Permit,47
2023-09-29,12,24,Gold Permit,0
2023-09-29,12,24,Orange Permit,68
2023-09-29,12,24,Orange Permit,42
2023-09-29,12,24,Purple Permit,18
2023-09-29,12,24,Pay-By-Space,9
2023-09-29,12,32,Gold Permit,131
2023-09-29,12,32,Gold Permit,46
2023-09-29,12,32,Gold Permit,0
2023-09-29,12,32,Orange Permit,67
2023-09-29,12,32,Orange Permit,39
2023-09-29,12,32,Purple Permit,18
2023-09-29,12,32,Pay-By-Space,7
2023-09-29,12,47,Gold Permit,131
2023-09-29,12,47,Gold Permit,44
2023-09-29,12,47,Gold Permit,0
2023-09-29,12,47,Orange Permit,71
2023-09-29,12,47,Orange Permit,37
2023-09-29,12,47,Purple Permit,17
2023-09-29,12,47,Pay-By-Space,12
2023-09-29,13,9,Gold Permit,129
2023-09-29,13,9,Gold Permit,53
2023-09-29,13,9,Gold Permit,0
2023-09-29,13,9,Orange Permit,59
2023-09-29,13,9,Orange Permit,30
2023-09-29,13,9,Purple Permit,22
2023-09-29,13,9,Pay-By-Space,44
2023-09-29,13,27,Gold Permit,129
2023-09-29,13,27,Gold Permit,48
2023-09-29,13,27,Gold Permit,0
2023-09-29,13,27,Orange Permit,60
2023-09-29,13,27,Orange Permit,29
2023-09-29,13,27,Purple Permit,23
2023-09-29,13,27,Pay-By-Space,49
2023-09-29,13,35,Gold Permit,130
2023-09-29,13,35,Gold Permit,49
2023-09-29,13,35,Gold Permit,0
2023-09-29,13,35,Orange Permit,57
2023-09-29,13,35,Orange Permit,30
2023-09-29,13,35,Purple Permit,20
2023-09-29,13,35,Pay-By-Space,49
2023-09-29,13,46,Gold Permit,131
2023-09-29,13,46,Gold Permit,48
2023-09-29,13,46,Gold Permit,0
2023-09-29,13,46,Orange Permit,54
2023-09-29,13,46,Orange Permit,29
2023-09-29,13,46,Purple Permit,20
2023-09-29,13,46,Pay-By-Space,53
2023-09-29,14,6,Gold Permit,130
2023-09-29,14,6,Gold Permit,42
2023-09-29,14,6,Gold Permit,0
2023-09-29,14,6,Orange Permit,52
2023-09-29,14,6,Orange Permit,27
2023-09-29,14,6,Purple Permit,21
2023-09-29,14,6,Pay-By-Space,48
2023-09-29,14,17,Gold Permit,128
2023-09-29,14,17,Gold Permit,45
2023-09-29,14,17,Gold Permit,0
2023-09-29,14,17,Orange Permit,56
2023-09-29,14,17,Orange Permit,32
2023-09-29,14,17,Purple Permit,18
2023-09-29,14,17,Pay-By-Space,51
2023-09-29,14,32,Gold Permit,126
2023-09-29,14,32,Gold Permit,51
2023-09-29,14,32,Gold Permit,0
2023-09-29,14,32,Orange Permit,57
2023-09-29,14,32,Orange Permit,32
2023-09-29,14,32,Purple Permit,18
2023-09-29,14,32,Pay-By-Space,53
2023-09-29,14,46,Gold Permit,125
2023-09-29,14,46,Gold Permit,50
2023-09-29,14,46,Gold Permit,0
2023-09-29,14,46,Orange Permit,56
2023-09-29,14,46,Orange Permit,33
2023-09-29,14,46,Purple Permit,17
2023-09-29,14,46,Pay-By-Space,53
2023-09-29,15,7,Gold Permit,126
2023-09-29,15,7,Gold Permit,56
2023-09-29,15,7,Gold Permit,0
2023-09-29,15,7,Orange Permit,61
2023-09-29,15,7,Orange Permit,37
2023-09-29,15,7,Purple Permit,17
